ID,EGRID,fid,Art,BFSNr,GWR_EGID,Check_GreenSpace,area_m2
TEST-00930,CH213988768125,6056344664,Gartenanlage,4140.0,,Green space (soil-covered),5.967588707103916
TEST-00930,CH213988768125,6056344663,Gartenanlage,4140.0,,Green space (soil-covered),1.6278455017201863
TEST-00552,CH937681398161,6056345967,Acker_Wiese_Weide,4140.0,,Green space (soil-covered),2221.1895025068984
TEST-00074,CH260183959835,6056839502,geschlossener_Wald,4044.0,,Green space (wooded),841.4809359970973
TEST-00450,CH907233760632,6056430698,uebrige_befestigte,4254.0,,Not green space,366.40516197092495
TEST-00450,CH907233760632,6056425907,Gebaeude,4254.0,606028,Not green space,213.55103250098597
TEST-00450,CH907233760632,6056425908,Gebaeude,4254.0,263122756,Not green space,43.030820999763435
TEST-00450,CH907233760632,6056425910,uebrige_befestigte,4254.0,,Not green space,3.735599919008334
TEST-00450,CH907233760632,6056425915,Gartenanlage,4254.0,,Green space (soil-covered),284.7902331119508
TEST-00551,CH549583808936,6056340039,Gartenanlage,4029.0,,Green space (soil-covered),5.743529499843896
TEST-00551,CH549583808936,6056895915,Strasse_Weg,4029.0,,Not green space,0.2488525006329083
TEST-00551,CH549583808936,6056339963,uebrige_befestigte,4029.0,,Not green space,42.661935498892
TEST-00776,CH843306727412,6056900008,Strasse_Weg,4254.0,,Not green space,10.87616844720656
TEST-00776,CH843306727412,6056431323,Gebaeude,4254.0,263123667,Not green space,33.492240499414805
TEST-00776,CH843306727412,6056429011,Gartenanlage,4254.0,,Green space (soil-covered),418.64875614472135
TEST-00776,CH843306727412,6056899380,Strasse_Weg,4254.0,,Not green space,0.12412313108839995
TEST-00776,CH843306727412,6056426297,Gebaeude,4254.0,607175,Not green space,143.91015527523297
TEST-00489,CH227284063326,6056431841,Gebaeude,4254.0,606521,Not green space,86.40489700216321
TEST-00489,CH227284063326,6056427024,Gebaeude,4254.0,263123251,Not green space,38.0212700004487
TEST-00489,CH227284063326,6056430905,Gartenanlage,4254.0,,Green space (soil-covered),393.4543685000393
TEST-00206,CH111692747772,6056434958,uebrige_bestockte,4161.0,,Green space (wooded),47.80487631786273
TEST-00206,CH111692747772,6056434937,Acker_Wiese_Weide,4161.0,,Green space (soil-covered),375.6401225057541
TEST-00206,CH111692747772,6056434938,Acker_Wiese_Weide,4161.0,,Green space (soil-covered),1157.735309098218
TEST-00206,CH111692747772,6056899228,Strasse_Weg,4161.0,,Not green space,119.57451108079562
TEST-00942,CH141105749946,6056420707,Gebaeude,4196.0,263064556,Not green space,145.44113249670954
TEST-00942,CH141105749946,6056420713,Gebaeude,4196.0,192010005,Not green space,0.018619454625731714
TEST-00942,CH141105749946,6056900429,Strasse_Weg,4196.0,,Not green space,13.315883284726894
TEST-00942,CH141105749946,6056900563,Strasse_Weg,4196.0,,Not green space,50.623943753333045
TEST-00942,CH141105749946,6056421078,uebrige_befestigte,4196.0,,Not green space,40.2428230638756
TEST-00942,CH141105749946,6056421079,Gartenanlage,4196.0,,Green space (soil-covered),274.11380264473803
TEST-00942,CH141105749946,6056421080,uebrige_befestigte,4196.0,,Not green space,0.024619802223213305
TEST-00777,CH508133760622,6056880234,Strasse_Weg,4259.0,,Not green space,0.057636501097840576
TEST-00777,CH508133760622,6056464811,uebrige_befestigte,4259.0,,Not green space,76.00152499782769
TEST-00777,CH508133760622,6056465932,Gartenanlage,4259.0,,Green space (soil-covered),357.2179650230251
TEST-00777,CH508133760622,6056464812,uebrige_befestigte,4259.0,,Not green space,5.51839247817132
TEST-00777,CH508133760622,6056465916,Gebaeude,4259.0,263021989,Not green space,8.240989999838863
TEST-00777,CH508133760622,6056465661,Gebaeude,4259.0,190255048,Not green space,110.30796299707563
TEST-00499,CH443306988757,6056472071,Gebaeude,4264.0,263054825,Not green space,48.64293600093374
TEST-00499,CH443306988757,6056472129,Acker_Wiese_Weide,4264.0,,Green space (soil-covered),4560.647458984424
TEST-00499,CH443306988757,6056472130,uebrige_befestigte,4264.0,,Not green space,282.46753688794655
TEST-00499,CH443306988757,6056472131,Gartenanlage,4264.0,,Green space (soil-covered),5.4904966183202255
TEST-00499,CH443306988757,6056873718,Gewaesser_fliessendes,4264.0,,Not green space,1.9496110005468152
TEST-00024,CH475299742355,6056890999,Strasse_Weg,4012.0,,Not green space,0.15492252930345643
TEST-00024,CH475299742355,6056891000,Strasse_Weg,4012.0,,Not green space,434.5317171589988
TEST-00024,CH475299742355,6056557737,Trottoir,4012.0,,Not green space,0.1639200887327098
TEST-00024,CH475299742355,6056893627,Strasse_Weg,4012.0,,Not green space,617.8857262448752
TEST-00024,CH475299742355,6056557773,Gartenanlage,4012.0,,Green space (soil-covered),0.10016764200773842
TEST-00024,CH475299742355,6056555751,Gartenanlage,4012.0,,Green space (soil-covered),526.1091220016351
TEST-00024,CH475299742355,6056555259,Gartenanlage,4012.0,,Green space (soil-covered),0.04984880961699052
TEST-00024,CH475299742355,6056557827,Gartenanlage,4012.0,,Green space (soil-covered),22.12931400131121
TEST-00024,CH475299742355,6056556319,Gartenanlage,4012.0,,Green space (soil-covered),0.1814502514635974
TEST-00024,CH475299742355,6056556324,Gartenanlage,4012.0,,Green space (soil-covered),0.24712397077014003
TEST-00024,CH475299742355,6056555324,Gartenanlage,4012.0,,Green space (soil-covered),0.002463463247862275
TEST-00024,CH475299742355,6056557889,Gebaeude,4012.0,263042990,Not green space,111.86874999977323
TEST-00024,CH475299742355,6056556368,Gartenanlage,4012.0,,Green space (soil-covered),0.01574016711350845
TEST-00024,CH475299742355,6056892767,Strasse_Weg,4012.0,,Not green space,107.15816123934995
TEST-00024,CH475299742355,6056554860,Trottoir,4012.0,,Not green space,0.06776045748687559
TEST-00024,CH475299742355,6056554861,Gebaeude,4012.0,263042980,Not green space,43.87811099847212
TEST-00024,CH475299742355,6056555412,Gartenanlage,4012.0,,Green space (soil-covered),12.718344999226714
TEST-00024,CH475299742355,6056552340,Gartenanlage,4012.0,,Green space (soil-covered),0.006444330535993247
TEST-00024,CH475299742355,6056552339,Gebaeude,4012.0,3123980,Not green space,0.027045169653494128
TEST-00024,CH475299742355,6056552343,Gartenanlage,4012.0,,Green space (soil-covered),0.012419524206719684
TEST-00024,CH475299742355,6056552344,Gebaeude,4012.0,101253060,Not green space,0.37904505682265466
TEST-00024,CH475299742355,6056552347,Gartenanlage,4012.0,,Green space (soil-covered),508.02358849550166
TEST-00024,CH475299742355,6056552345,Gartenanlage,4012.0,,Green space (soil-covered),0.24380600852692705
TEST-00024,CH475299742355,6056552346,Gebaeude,4012.0,101495356,Not green space,0.4449066942427109
TEST-00024,CH475299742355,6056892854,Strasse_Weg,4012.0,,Not green space,162.83696117855072
TEST-00024,CH475299742355,6056554938,uebrige_befestigte,4012.0,,Not green space,20.854856000823347
TEST-00024,CH475299742355,6056558024,Gebaeude,4012.0,263042973,Not green space,0.006949364042778142
TEST-00024,CH475299742355,6056553419,Gartenanlage,4012.0,,Green space (soil-covered),36.48548193116433
TEST-00024,CH475299742355,6056553420,Gebaeude,4012.0,263043016,Not green space,108.6000800025231
TEST-00024,CH475299742355,6056553424,uebrige_befestigte,4012.0,,Not green space,491.3036590026114
TEST-00024,CH475299742355,6056553425,uebrige_befestigte,4012.0,,Not green space,303.9761630045359
TEST-00024,CH475299742355,6056553426,uebrige_befestigte,4012.0,,Not green space,289.34107637597526
TEST-00024,CH475299742355,6056558037,Gartenanlage,4012.0,,Green space (soil-covered),5.087752499869154
TEST-00024,CH475299742355,6056558038,Gartenanlage,4012.0,,Green space (soil-covered),24.365443501402677
TEST-00282,CH479593158335,6056575899,Gartenanlage,4038.0,,Green space (soil-covered),1137.0531292755552
TEST-00282,CH479593158335,6056893339,Strasse_Weg,4038.0,,Not green space,43.450268373744045
TEST-00282,CH479593158335,6056577568,uebrige_befestigte,4038.0,,Not green space,6.864020971589156
TEST-00282,CH479593158335,6056841527,geschlossener_Wald,4038.0,,Green space (wooded),1125.1944254071857
TEST-00282,CH479593158335,6056576224,Acker_Wiese_Weide,4038.0,,Green space (soil-covered),10388.247353457917
TEST-00282,CH479593158335,6056576498,uebrige_bestockte,4038.0,,Green space (wooded),149.19697599663934
TEST-00112,CH590578731171,6056688267,Acker_Wiese_Weide,4192.0,,Green space (soil-covered),225.18492500256053
TEST-00643,CH413271567475,6056693224,uebrige_befestigte,4228.0,,Not green space,79.53784360656907
TEST-00643,CH413271567475,6056693905,uebrige_bestockte,4228.0,,Green space (wooded),37.5793023978122
TEST-00580,CH628992063338,6056706053,Gartenanlage,4258.0,,Green space (soil-covered),1.8238313706821425
TEST-00580,CH628992063338,6056706054,uebrige_befestigte,4258.0,,Not green space,11.353731630330106
TEST-00626,CH798317719517,6056805970,Gebaeude,4047.0,552858,Not green space,236.44250657494013
TEST-00626,CH798317719517,6056804437,uebrige_befestigte,4047.0,,Not green space,143.3670822264007
TEST-00626,CH798317719517,6056804863,Trottoir,4047.0,,Not green space,0.31132619807847717
TEST-00124,CH507939717664,6056807618,uebrige_befestigte,4132.0,,Not green space,118.28488800435197
TEST-00124,CH507939717664,6056904899,Strasse_Weg,4132.0,,Not green space,28.49437461624013
TEST-00124,CH507939717664,6056807610,uebrige_befestigte,4132.0,,Not green space,453.6139756805316
TEST-00124,CH507939717664,6056904970,Strasse_Weg,4132.0,,Not green space,11.681482360100148
TEST-00124,CH507939717664,6056808336,Gartenanlage,4132.0,,Green space (soil-covered),760.123337840816
TEST-00124,CH507939717664,6056807797,Gebaeude,4132.0,263082451,Not green space,23.857604000693936
TEST-00124,CH507939717664,6056808088,Gebaeude,4132.0,263082452,Not green space,106.30446649426491
TEST-00124,CH507939717664,6056807641,Gebaeude,4132.0,577554,Not green space,226.32380699905858
TEST-00124,CH507939717664,6056808538,Gartenanlage,4132.0,,Green space (soil-covered),41.446439500554796
TEST-00821,CH587356328320,6056729956,Gartenanlage,4235.0,,Green space (soil-covered),9.600217500143827
TEST-00821,CH587356328320,6056906570,Strasse_Weg,4235.0,,Not green space,0.016993501634784636
TEST-00821,CH587356328320,6056730005,Gebaeude,4235.0,190155228,Not green space,631.7219534993801
TEST-00821,CH587356328320,6056729367,Gartenanlage,4235.0,,Green space (soil-covered),129.93142567702645
TEST-00821,CH587356328320,6056729368,Gartenanlage,4235.0,,Green space (soil-covered),11.66783345226796
TEST-00821,CH587356328320,6056729369,Gartenanlage,4235.0,,Green space (soil-covered),78.93954527019687
TEST-00821,CH587356328320,6056729370,Gartenanlage,4235.0,,Green space (soil-covered),70.42109311209015
TEST-00821,CH587356328320,6056729371,Trottoir,4235.0,,Not green space,0.004906054870531973
TEST-00821,CH587356328320,6056729789,uebrige_befestigte,4235.0,,Not green space,781.651856434547
TEST-00705,CH757845850677,6056863813,Gewaesser_fliessendes,4283.0,,Not green space,1.2338896792085008
TEST-00705,CH757845850677,6056831885,Gartenanlage,4283.0,,Green space (soil-covered),272.4888773387844
TEST-00705,CH757845850677,6056831886,Acker_Wiese_Weide,4283.0,,Green space (soil-covered),0.08206414515705115
TEST-00705,CH757845850677,6056832024,uebrige_befestigte,4283.0,,Not green space,83.74032703297111
TEST-00705,CH757845850677,6056798137,Gebaeude,4283.0,101072694,Not green space,142.3008708040826
TEST-00325,CH238303957964,6056523037,Gebaeude,4045.0,263107577,Not green space,18.093670000054683
TEST-00066,CH179503278338,6056474315,Acker_Wiese_Weide,4045.0,,Green space (soil-covered),3879.753584505564
TEST-00295,CH530670337972,6056532817,Gartenanlage,4253.0,,Green space (soil-covered),521.0473055017202
TEST-00295,CH530670337972,6056911570,Strasse_Weg,4253.0,,Not green space,0.09455099944069617
TEST-00790,CH557915935029,6056512064,Acker_Wiese_Weide,4080.0,,Green space (soil-covered),3611.0109220069144
TEST-00172,CH188915509329,6056512245,Gebaeude,4080.0,160005591,Not green space,114.82893950104581
TEST-00172,CH188915509329,6056512028,Gartenanlage,4080.0,,Green space (soil-covered),299.13915849717415
TEST-00424,CH588166158554,6056579620,Gebaeude,4312.0,190047341,Not green space,182.67651650506798
TEST-00424,CH588166158554,6056893499,Strasse_Weg,4312.0,,Not green space,10.015947739823586
TEST-00424,CH588166158554,6056579179,Gartenanlage,4312.0,,Green space (soil-covered),1568.7351502808172
TEST-00424,CH588166158554,6056578580,uebrige_befestigte,4312.0,,Not green space,174.3397899257245
TEST-00424,CH588166158554,6056893500,Strasse_Weg,4312.0,,Not green space,23.20602103957116
TEST-00152,CH368745069834,6056508672,Gebaeude,4279.0,263024516,Not green space,17.738067999648834
TEST-00152,CH368745069834,6056509050,Gartenanlage,4279.0,,Green space (soil-covered),413.67826900296535
TEST-00152,CH368745069834,6056508670,Gebaeude,4279.0,263023628,Not green space,85.98867249984444
TEST-00152,CH368745069834,6056508671,Gebaeude,4279.0,263024517,Not green space,17.619102499444775
TEST-00004,CH187283951216,6056610595,uebrige_befestigte,4049.0,,Not green space,384.7112465224744
TEST-00004,CH187283951216,6056611432,Gartenanlage,4049.0,,Green space (soil-covered),245.67779998532507
TEST-00004,CH187283951216,6056610654,Gebaeude,4049.0,544118,Not green space,269.6178144988189
TEST-00004,CH187283951216,6056611070,Gebaeude,4049.0,,Not green space,30.254672998808275
TEST-00951,CH973989897634,6056615686,Gartenanlage,4139.0,,Green space (soil-covered),553.3078026539912
TEST-00951,CH973989897634,6056615591,Gebaeude,4139.0,1620056,Not green space,98.50353067396834
TEST-00808,CH334574069091,6056890464,Strasse_Weg,4276.0,,Not green space,28.960716064424165
TEST-00808,CH334574069091,6056574469,Gebaeude,4276.0,263126342,Not green space,40.296162500443145
TEST-00808,CH334574069091,6056562251,uebrige_befestigte,4276.0,,Not green space,117.94889081186629
TEST-00808,CH334574069091,6056571891,Gebaeude,4276.0,263014904,Not green space,103.15781250281236
TEST-00808,CH334574069091,6056574552,Gartenanlage,4276.0,,Green space (soil-covered),293.6319271110925
TEST-00238,CH767274168030,6056921255,Strasse_Weg,4165.0,,Not green space,0.9337569679170162
TEST-00238,CH767274168030,6056619983,Gartenanlage,4165.0,,Green space (soil-covered),121.60332495410765
TEST-00238,CH767274168030,6056622263,Gebaeude,4165.0,3158219,Not green space,288.64704657861597
TEST-00178,CH728087741608,6056921606,Strasse_Weg,4172.0,,Not green space,0.04204625104680119
TEST-00178,CH728087741608,6056627792,Acker_Wiese_Weide,4172.0,,Green space (soil-covered),2777.3288002228596
TEST-00995,CH211582668970,6056633773,Gartenanlage,4309.0,,Green space (soil-covered),651.7541840005143
TEST-00995,CH211582668970,6056859539,Wasserbecken,4309.0,,Not green space,30.011511000162397
TEST-00995,CH211582668970,6056632407,Gebaeude,4309.0,626345,Not green space,176.09835299886436
TEST-00177,CH398397879564,6056631311,Gartenanlage,4034.0,,Green space (soil-covered),65.81683299887865
TEST-00177,CH398397879564,6056629148,Gebaeude,4034.0,542870,Not green space,278.3591514991209
TEST-00177,CH398397879564,6056629546,uebrige_befestigte,4034.0,,Not green space,172.52309447835285
TEST-00177,CH398397879564,6056631032,Gartenanlage,4034.0,,Green space (soil-covered),1646.3698963771956
TEST-00177,CH398397879564,6056924886,Strasse_Weg,4034.0,,Not green space,165.66088330659267
TEST-00177,CH398397879564,6056631164,Gebaeude,4034.0,542871,Not green space,278.78461749982455
TEST-00118,CH169945067097,6056676611,Acker_Wiese_Weide,4285.0,,Green space (soil-covered),4770.998240072278
TEST-00555,CH794599780682,6056671042,uebrige_befestigte,4285.0,,Not green space,73.13121076762972
TEST-00555,CH794599780682,6056675941,Gartenanlage,4285.0,,Green space (soil-covered),469.3044865474053
TEST-00555,CH794599780682,6056923524,Strasse_Weg,4285.0,,Not green space,8.778352018405682
TEST-00555,CH794599780682,6056676880,Gebaeude,4285.0,620555,Not green space,148.64559050006392
TEST-00555,CH794599780682,6056671954,Gebaeude,4285.0,263086773,Not green space,61.3118959999268
TEST-00555,CH794599780682,6056632821,uebrige_bestockte,4285.0,,Green space (wooded),171.58865916368273
TEST-00491,CH658266971560,6056680636,Acker_Wiese_Weide,4313.0,,Green space (soil-covered),21455.92456849758
TEST-00383,CH557466961522,6056659843,Acker_Wiese_Weide,4320.0,,Green space (soil-covered),948.156322494111
TEST-00383,CH557466961522,6056659110,Gebaeude,4320.0,263021568,Not green space,283.87349950060843
TEST-00383,CH557466961522,6056659244,Gartenanlage,4320.0,,Green space (soil-covered),982.022508031937
TEST-00606,CH370682794589,6056761192,Gartenanlage,4281.0,,Green space (soil-covered),181.614783650206
TEST-00606,CH370682794589,6056761271,uebrige_Intensivkultur,4281.0,,Not green space,5101.48186401668
TEST-00606,CH370682794589,6056761273,Acker_Wiese_Weide,4281.0,,Green space (soil-covered),115.41715832829354
TEST-00576,CH773382740654,6056918947,Strasse_Weg,4260.0,,Not green space,0.0013798507138957916
TEST-00576,CH773382740654,6056762662,Gartenanlage,4260.0,,Green space (soil-covered),143.99771450274977
TEST-00576,CH773382740654,6056762554,Gebaeude,4260.0,610257,Not green space,250.84451600176484
TEST-00576,CH773382740654,6056918848,Strasse_Weg,4260.0,,Not green space,0.001338001413261125
TEST-00576,CH773382740654,6056761793,uebrige_befestigte,4260.0,,Not green space,75.611942603515
TEST-00576,CH773382740654,6056761794,uebrige_befestigte,4260.0,,Not green space,92.03178849668512
TEST-00576,CH773382740654,6056761798,Gartenanlage,4260.0,,Green space (soil-covered),214.55033404580516
TEST-00019,CH318977670111,6056317566,Acker_Wiese_Weide,4095.0,,Green space (soil-covered),2432.2933335007197
TEST-00034,CH475084881516,6056875841,Gewaesser_stehendes,4074.0,,Not green space,47.69654399916785
TEST-00034,CH475084881516,6056593286,uebrige_befestigte,4074.0,,Not green space,51.55953889983345
TEST-00034,CH475084881516,6056593642,Gartenanlage,4074.0,,Green space (soil-covered),1059.7168810995652
TEST-00034,CH475084881516,6056594199,Gebaeude,4074.0,559777,Not green space,156.88692449890038
TEST-00208,CH257774751633,6056597669,Gartenanlage,4185.0,,Green space (soil-covered),20.643572471968113
TEST-00208,CH257774751633,6056594601,Acker_Wiese_Weide,4185.0,,Green space (soil-covered),98.53179889774802
TEST-00208,CH257774751633,6056886079,Strasse_Weg,4185.0,,Not green space,710.9339573064793
TEST-00208,CH257774751633,6056594531,Acker_Wiese_Weide,4185.0,,Green space (soil-covered),21.734334320078126
TEST-00208,CH257774751633,6056594533,Gartenanlage,4185.0,,Green space (soil-covered),25.682214521054927
TEST-00208,CH257774751633,6056597610,Gartenanlage,4185.0,,Green space (soil-covered),188.50412475506866
TEST-00208,CH257774751633,6056597612,Acker_Wiese_Weide,4185.0,,Green space (soil-covered),60.36586871188528
TEST-00561,CH887267897274,6056886282,Strasse_Weg,4185.0,,Not green space,0.9575419044277784
TEST-00561,CH887267897274,6056846828,geschlossener_Wald,4185.0,,Green space (wooded),3194.4656375987774
TEST-00640,CH111171058810,6056643074,Acker_Wiese_Weide,4199.0,,Green space (soil-covered),260.6809718488021
TEST-00640,CH111171058810,6056852202,geschlossener_Wald,4199.0,,Green space (wooded),304.4066331525476
TEST-00353,CH467710942803,6012183912,Gebaeude,2239.0,502021349,Not green space,35.75641350099377
TEST-00353,CH467710942803,6012183594,uebrige_befestigte,2239.0,,Not green space,160.88952590697846
TEST-00353,CH467710942803,6012183916,Gebaeude,2239.0,3092814,Not green space,103.09128199952318
TEST-00353,CH467710942803,6012578608,Strasse_Weg,2239.0,,Not green space,1.238376446704009
TEST-00353,CH467710942803,6012183509,Gartenanlage,2239.0,,Green space (soil-covered),791.8061000695162
TEST-00353,CH467710942803,6012183543,Acker_Wiese_Weide,2239.0,,Green space (soil-covered),2.325579581396258
TEST-00799,CH327923109485,6012225177,Gebaeude,2138.0,1514486,Not green space,0.6522006526126076
TEST-00799,CH327923109485,6012225079,uebrige_befestigte,2138.0,,Not green space,45.85573087477465
TEST-00799,CH327923109485,6012224851,Acker_Wiese_Weide,2138.0,,Green space (soil-covered),18897.235839465684
TEST-00799,CH327923109485,6012544888,Gewaesser_fliessendes,2138.0,,Not green space,0.5139324864679137
TEST-00812,CH368810945997,6012237303,Gartenanlage,2196.0,,Green space (soil-covered),46.789261015716534
TEST-00812,CH368810945997,6012237597,uebrige_bestockte,2196.0,,Green space (wooded),65.13931949958658
TEST-00812,CH368810945997,6012237600,Gartenanlage,2196.0,,Green space (soil-covered),4.631139000035091
TEST-00812,CH368810945997,6012237093,Gartenanlage,2196.0,,Green space (soil-covered),45.68707000052248
TEST-00812,CH368810945997,6012201387,uebrige_bestockte,2196.0,,Green space (wooded),9.536520634586498
TEST-00812,CH368810945997,6012201388,Gartenanlage,2196.0,,Green space (soil-covered),35.15016335366749
TEST-00812,CH368810945997,6012237493,Gartenanlage,2196.0,,Green space (soil-covered),231.5461248966239
TEST-00812,CH368810945997,6012204476,uebrige_befestigte,2196.0,,Not green space,410.72883124837824
TEST-00812,CH368810945997,6012238782,Trottoir,2196.0,,Not green space,0.0011080770011033803
TEST-00812,CH368810945997,6012233535,Gebaeude,2196.0,1523953,Not green space,299.43598746722085
TEST-00812,CH368810945997,6012236868,Gartenanlage,2196.0,,Green space (soil-covered),92.26538657997365
TEST-00812,CH368810945997,6012236869,uebrige_bestockte,2196.0,,Green space (wooded),1.0415846501636306
TEST-00812,CH368810945997,6012236909,uebrige_bestockte,2196.0,,Green space (wooded),0.00829383454275236
TEST-00812,CH368810945997,6012237294,Gartenanlage,2196.0,,Green space (soil-covered),29.90911654305885
TEST-00812,CH368810945997,6012237437,uebrige_bestockte,2196.0,,Green space (wooded),32.08957253299422
TEST-00318,CH579479021072,6012373697,Acker_Wiese_Weide,2197.0,,Green space (soil-covered),19.617095687410245
TEST-00318,CH579479021072,6012373042,Gartenanlage,2197.0,,Green space (soil-covered),1879.8944248583923
TEST-00318,CH579479021072,6012374291,uebrige_befestigte,2197.0,,Not green space,2529.2585589336054
TEST-00318,CH579479021072,6012374067,Gartenanlage,2197.0,,Green space (soil-covered),609.1923125015069
TEST-00318,CH579479021072,6012373276,Gebaeude,2197.0,1526922,Not green space,1434.1965370030919
TEST-00691,CH168610949190,6012387031,Gartenanlage,2305.0,,Green space (soil-covered),1778.3865063305352
TEST-00691,CH168610949190,6012386811,uebrige_befestigte,2305.0,,Not green space,72.38334266197504
TEST-00691,CH168610949190,6012386813,Gebaeude,2305.0,1546080,Not green space,362.3594205038039
TEST-00101,CH991099579461,6012358944,Gartenanlage,2102.0,,Green space (soil-covered),123.15748299971852
TEST-00880,CH808394681016,6012552963,Strasse_Weg,2262.0,,Not green space,23.32823692076234
TEST-00880,CH808394681016,6012552597,Strasse_Weg,2262.0,,Not green space,0.003101615033639149
TEST-00880,CH808394681016,6012250045,Acker_Wiese_Weide,2262.0,,Green space (soil-covered),76.43036688324395
TEST-00880,CH808394681016,6012251866,Gebaeude,2262.0,502154197,Not green space,49.87343849888379
TEST-00880,CH808394681016,6012251867,Gebaeude,2262.0,502154204,Not green space,251.4881350001104
TEST-00880,CH808394681016,6012251868,Gebaeude,2262.0,502154209,Not green space,18.850250000525033
TEST-00880,CH808394681016,6012253294,uebrige_befestigte,2262.0,,Not green space,873.5594895799128
TEST-00382,CH931075941057,6012266377,Gebaeude,2041.0,502144046,Not green space,106.90544450032128
TEST-00382,CH931075941057,6012266526,uebrige_befestigte,2041.0,,Not green space,295.4122060278201
TEST-00382,CH931075941057,6012552610,Strasse_Weg,2041.0,,Not green space,0.0020476651406067248
TEST-00382,CH931075941057,6012266276,Gebaeude,2041.0,502144033,Not green space,13.205286000162443
TEST-00382,CH931075941057,6012265917,Gebaeude,2041.0,1505302,Not green space,378.81168999837536
TEST-00382,CH931075941057,6012265918,Gebaeude,2041.0,502144043,Not green space,10.35593841236463
TEST-00382,CH931075941057,6012267237,Gartenanlage,2041.0,,Green space (soil-covered),534.051223370287
TEST-00382,CH931075941057,6012267238,uebrige_befestigte,2041.0,,Not green space,337.6680240005209
TEST-00382,CH931075941057,6012267239,Acker_Wiese_Weide,2041.0,,Green space (soil-covered),385.4973355258186
TEST-00562,CH509294941088,6012239751,Gebaeude,2265.0,502155430,Not green space,16.660949500090663
TEST-00562,CH509294941088,6012240906,uebrige_befestigte,2265.0,,Not green space,38.198338998336844
TEST-00562,CH509294941088,6012239820,Gebaeude,2265.0,502155429,Not green space,0.2299316947829186
TEST-00562,CH509294941088,6012241050,Gartenanlage,2265.0,,Green space (soil-covered),720.1756613066655
TEST-00562,CH509294941088,6012240764,Gebaeude,2265.0,1535640,Not green space,92.93624299640607
TEST-00850,CH655010759457,6012519681,geschlossener_Wald,2220.0,,Green space (wooded),0.009158961676362445
TEST-00850,CH655010759457,6012554888,Strasse_Weg,2220.0,,Not green space,33.87110900045529
TEST-00850,CH655010759457,6012542998,Gewaesser_fliessendes,2220.0,,Not green space,1142.898689653628
TEST-00850,CH655010759457,6012542879,Gewaesser_fliessendes,2220.0,,Not green space,366.33161088756054
TEST-00850,CH655010759457,6012546984,Gewaesser_fliessendes,2220.0,,Not green space,46.50371029307858
TEST-00850,CH655010759457,6012518444,geschlossener_Wald,2220.0,,Green space (wooded),8518.997379493192
TEST-00850,CH655010759457,6012576695,Strasse_Weg,2220.0,,Not green space,661.6436768148036
TEST-00850,CH655010759457,6012399549,Acker_Wiese_Weide,2220.0,,Green space (soil-covered),153.15400250130492
TEST-00850,CH655010759457,6012399550,uebrige_bestockte,2220.0,,Green space (wooded),47.73710400229081
TEST-00850,CH655010759457,6012399551,uebrige_bestockte,2220.0,,Green space (wooded),560.4227355028581
TEST-00850,CH655010759457,6012399552,uebrige_bestockte,2220.0,,Green space (wooded),249.12626249834602
TEST-00850,CH655010759457,6012291905,Acker_Wiese_Weide,2220.0,,Green space (soil-covered),43565.859461396045
TEST-00850,CH655010759457,6012518468,geschlossener_Wald,2220.0,,Green space (wooded),5738.99439850369
TEST-00850,CH655010759457,6012520142,geschlossener_Wald,2220.0,,Green space (wooded),329.4261001688176
TEST-00850,CH655010759457,6012519376,geschlossener_Wald,2220.0,,Green space (wooded),0.0051210484192048995
TEST-00850,CH655010759457,6012291922,Acker_Wiese_Weide,2220.0,,Green space (soil-covered),92009.66393103678
TEST-00850,CH655010759457,6012292949,Gebaeude,2220.0,1520001,Not green space,313.0806959990237
TEST-00850,CH655010759457,6012292950,Gebaeude,2220.0,504122664,Not green space,55.14896949919384
TEST-00850,CH655010759457,6012519642,geschlossener_Wald,2220.0,,Green space (wooded),192.97006552833466
TEST-00850,CH655010759457,6012518621,geschlossener_Wald,2220.0,,Green space (wooded),11.25004265756511
TEST-00850,CH655010759457,6012520160,geschlossener_Wald,2220.0,,Green space (wooded),3414.9465108797785
TEST-00850,CH655010759457,6012519781,geschlossener_Wald,2220.0,,Green space (wooded),3709.8239889886204
TEST-00850,CH655010759457,6012294886,uebrige_befestigte,2220.0,,Not green space,427.0111484988575
TEST-00850,CH655010759457,6012519659,geschlossener_Wald,2220.0,,Green space (wooded),34537.76572900296
TEST-00850,CH655010759457,6012575606,Strasse_Weg,2220.0,,Not green space,63.362716001732394
TEST-00850,CH655010759457,6012520186,geschlossener_Wald,2220.0,,Green space (wooded),5821.739148996969
TEST-00850,CH655010759457,6012531453,geschlossener_Wald,2220.0,,Green space (wooded),7229.715818462177
TEST-00089,CH370177888508,6012419602,uebrige_befestigte,2274.0,,Not green space,0.0010950242708186453
TEST-00089,CH370177888508,6012419603,Gartenanlage,2274.0,,Green space (soil-covered),0.004134289704518797
TEST-00089,CH370177888508,6012419618,uebrige_befestigte,2274.0,,Not green space,0.007180818468632663
TEST-00089,CH370177888508,6012419625,uebrige_befestigte,2274.0,,Not green space,0.0015038507944337832
TEST-00089,CH370177888508,6012419626,Gartenanlage,2274.0,,Green space (soil-covered),0.0014526482748084815
TEST-00089,CH370177888508,6012419648,Gartenanlage,2274.0,,Green space (soil-covered),0.0019069647322272482
