ID,EGRID,fid,Art,BFSNr,GWR_EGID,Check_GreenSpace,area_m2,input_Bemerkung,bauzonen,bauzonen_m2,habitat,habitat_m2
TEST-00373,CH927794789462,6054748511,Acker_Wiese_Weide,3254.0,,Green space (soil-covered),8165.87264507166,,,,"6 Wälder; 2.2.1 Grossseggenried; 2.2.3 Kalkreiches Kleinseggenried (Davallseggenried); 8.2 Feldkulturen (Äcker); 6 Wälder; 1.1 Stehende Gewässer; 4 Grünland (Naturrasen, Wiesen und Weiden); 4.5.1 Talfettwiesen (Fromentalwiese)",280.3; 232.7; 0.1; 4433.2; 25.5; 80.1; 175.7; 2938.1
TEST-00145,CH237877947129,6054867714,geschlossener_Wald,3254.0,,Green space (wooded),308.698493824185,,,,"9.2 Bauten; 4.0.0.0.2 Rasen, mittel dynamisch; 6 Wälder; 4.5.1 Talfettwiesen (Fromentalwiese); 6.2.4 Zahnwurz-Buchenwald",0.0; 0.2; 5.5; 46.6; 256.4
TEST-00145,CH237877947129,6054867766,geschlossener_Wald,3254.0,,Green space (wooded),491.7785806978799,,,,4.5.1 Talfettwiesen (Fromentalwiese); 6.2.4 Zahnwurz-Buchenwald,127.0; 364.8
TEST-00145,CH237877947129,6054750393,Gebaeude,3254.0,1095886,Not green space,147.26977700136788,,,,,
TEST-00145,CH237877947129,6054746830,Gebaeude,3254.0,191981808,Not green space,0.001021785693938626,,,,,
TEST-00145,CH237877947129,6054746831,Gartenanlage,3254.0,,Green space (soil-covered),128.1084965114914,,Zentrumszonen,128.1,"4.0.0.0.2 Rasen, mittel dynamisch; 9.2 Bauten; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.1; 0.2; 0.0; 127.5; 0.2
TEST-00145,CH237877947129,6054746832,Gebaeude,3254.0,191877370,Not green space,174.83190349878802,,,,,
TEST-00145,CH237877947129,6054746840,uebrige_befestigte,3254.0,,Not green space,197.97562295377756,,,,,
TEST-00145,CH237877947129,6054744820,Acker_Wiese_Weide,3254.0,,Green space (soil-covered),757.3747032310691,,Zentrumszonen,117.9,"9.2 Bauten; 4.0.0.0.2 Rasen, mittel dynamisch; 6 Wälder; 6 Wälder; 9.2 Bauten; 4.5.1 Talfettwiesen (Fromentalwiese); 6.2.4 Zahnwurz-Buchenwald; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.1; 551.8; 3.7; 0.1; 0.0; 88.8; 112.6; 0.1; 0.1
TEST-00057,CH772977919171,6054548390,Gebaeude,3313.0,3150377,Not green space,67.70519249912479,,,,,
TEST-00057,CH772977919171,6054908335,Strasse_Weg,3313.0,,Not green space,22.171738886265395,,,,,
TEST-00057,CH772977919171,6054549073,uebrige_befestigte,3313.0,,Not green space,42.065302749579075,,,,,
TEST-00057,CH772977919171,6054548401,Gebaeude,3313.0,3150378,Not green space,0.00261726208443136,,,,,
TEST-00057,CH772977919171,6054550295,Gartenanlage,3313.0,,Green space (soil-covered),161.82212243344114,,Wohnzonen; Mischzonen,0.5; 161.4,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.3 Naturstrasse, Weg",0.4; 160.9; 0.2; 0.2
TEST-00041,CH588420687742,6054847326,geschlossener_Wald,3394.0,,Green space (wooded),68343.23605153739,,,,4.5.1 Talfettwiesen (Fromentalwiese); 4.5.1 Talfettwiesen (Fromentalwiese); 6.2.4 Zahnwurz-Buchenwald; 6.6.1 Tannen-Fichtenwald; 6.2.4 Zahnwurz-Buchenwald; 6.2.4 Zahnwurz-Buchenwald; 6.2.4 Zahnwurz-Buchenwald; 6.6.1 Tannen-Fichtenwald; 6.6.1 Tannen-Fichtenwald; 6.6.1 Tannen-Fichtenwald; 6.2.5 Tannen-Buchenwald; 6.2.5 Tannen-Buchenwald,50.2; 56.0; 255.3; 4.4; 259.5; 121.2; 9347.1; 157.7; 897.4; 354.8; 56442.2; 109.9
TEST-00038,CH572377788555,6054783821,Acker_Wiese_Weide,3427.0,,Green space (soil-covered),97.03083134983859,,Wohnzonen,97.0,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4.5.1 Talfettwiesen (Fromentalwiese); 4.0.0.0.2 Rasen, mittel dynamisch",0.0; 89.1; 7.9
TEST-00038,CH572377788555,6054796954,uebrige_befestigte,3427.0,,Not green space,201.99963020207585,,,,,
TEST-00086,CH579477982776,6054559420,Acker_Wiese_Weide,3231.0,,Green space (soil-covered),1846.248661507213,,Arbeitszonen; Zonen für öffentliche Nutzungen,1843.5; 2.2,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 4.0.0.0.3 Rasen, nicht dynamisch",2.2; 1843.5
TEST-00384,CH327798001855,6054664015,Acker_Wiese_Weide,3296.0,,Green space (soil-covered),3996.678734998519,,,,"4.5.1 Talfettwiesen (Fromentalwiese); 4.0.1 Kunstwiese auf Fruchtfolgefläche; 4 Grünland (Naturrasen, Wiesen und Weiden); 8.2 Feldkulturen (Äcker); 2.3.2 Nährstoffreiche Feuchtwiesen (Sumpfdotterblumenwiese)/Feuchte Hochstaudenflur (Spierstaudenflur); 9.3.3 Naturstrasse, Weg",0.4; 0.9; 0.0; 3994.7; 0.2; 0.4
TEST-00360,CH276177189775,6054877966,Gewaesser_fliessendes,3392.0,,Not green space,239.654438495464,,,,,
TEST-00360,CH276177189775,6054893078,Strasse_Weg,3392.0,,Not green space,43.10520413353837,,,,,
TEST-00360,CH276177189775,6054877991,Gewaesser_fliessendes,3392.0,,Not green space,114.72038099220524,,,,,
TEST-00360,CH276177189775,6054892996,Strasse_Weg,3392.0,,Not green space,0.013997498483796278,,,,,
TEST-00360,CH276177189775,6054892997,Strasse_Weg,3392.0,,Not green space,47.29647296627151,,,,,
TEST-00360,CH276177189775,6054479559,Acker_Wiese_Weide,3392.0,,Green space (soil-covered),5115.964354216058,,,,"4.5.1 Talfettwiesen (Fromentalwiese); 4.0 Kunstrasen; 9.3.3 Naturstrasse, Weg; 4.5.1 Talfettwiesen (Fromentalwiese); 4.0 Kunstrasen; 9.3.2 Asphalt- und Betonstrasse; 9.3.3 Naturstrasse, Weg; 4.0 Kunstrasen; 9.3.2 Asphalt- und Betonstrasse; 1.2 Fliessgewässer; 9.3.2 Asphalt- und Betonstrasse",515.7; 204.5; 0.1; 2879.9; 572.2; 0.2; 1.6; 423.5; 0.3; 517.7; 0.3
TEST-00360,CH276177189775,6054892998,Strasse_Weg,3392.0,,Not green space,47.61238617948131,,,,,
TEST-00360,CH276177189775,6054877940,Gewaesser_fliessendes,3392.0,,Not green space,84.55445249963584,,,,,
TEST-00360,CH276177189775,6054877941,Gewaesser_fliessendes,3392.0,,Not green space,45.96649948904725,,,,,
TEST-00542,CH646197778927,6054481866,Gartenanlage,3392.0,,Green space (soil-covered),325.762232254457,,Mischzonen; Zonen für öffentliche Nutzungen,325.8; 0.0,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.4; 324.9
TEST-00542,CH646197778927,6054481868,Gebaeude,3392.0,1048023,Not green space,0.0016860015831055009,,,,,
TEST-00542,CH646197778927,6054481869,Gebaeude,3392.0,1048024,Not green space,85.90484199795598,,,,,
TEST-00542,CH646197778927,6054892508,Strasse_Weg,3392.0,,Not green space,73.01955775132362,,,,,
TEST-00292,CH696577871331,6054687319,Acker_Wiese_Weide,3213.0,,Green space (soil-covered),2039.308179510795,,Wohnzonen; Verkehrszonen innerhalb der Bauzonen,2038.7; 0.6,"4.0.0.0.3 Rasen, nicht dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 4.5.1 Talfettwiesen (Fromentalwiese); 8.2.3 Hackfruchtacker (Sommerkultur), Garten",624.2; 1.6; 1412.7; 0.2
TEST-00355,CH667787557786,6054624901,Acker_Wiese_Weide,3234.0,,Green space (soil-covered),0.0015299993949327018,,Mischzonen,0.0,"4.0.0.0.2 Rasen, mittel dynamisch",0.0
TEST-00355,CH667787557786,6054621606,Gebaeude,3234.0,1087097,Not green space,0.0029288793232291775,,,,,
TEST-00355,CH667787557786,6054621608,Gebaeude,3234.0,1087098,Not green space,83.8776825004816,,,,,
TEST-00355,CH667787557786,6054621609,Gebaeude,3234.0,504140095,Not green space,77.3744399992476,,,,,
TEST-00355,CH667787557786,6054621611,uebrige_befestigte,3234.0,,Not green space,171.49738450056145,,,,,
TEST-00355,CH667787557786,6054623486,Gartenanlage,3234.0,,Green space (soil-covered),303.5889199995291,,Mischzonen,303.6,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4.0.0.0.2 Rasen, mittel dynamisch",0.1; 303.2; 0.0; 0.2
TEST-00686,CH789387557740,6054624033,Gartenanlage,3234.0,,Green space (soil-covered),169.60989605597146,,Wohnzonen; Mischzonen,0.2; 169.4,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.2; 0.9; 168.5
TEST-00686,CH789387557740,6054924211,Strasse_Weg,3234.0,,Not green space,234.0788067556835,,,,,
TEST-00686,CH789387557740,6054624331,Trottoir,3234.0,,Not green space,3.9021849014285306,,,,,
TEST-00686,CH789387557740,6054625271,uebrige_befestigte,3234.0,,Not green space,859.3347875308632,,,,,
TEST-00686,CH789387557740,6054624866,uebrige_befestigte,3234.0,,Not green space,0.004655439037861697,,,,,
TEST-00686,CH789387557740,6054625269,uebrige_befestigte,3234.0,,Not green space,13.651622661693557,,,,,
TEST-00686,CH789387557740,6054625270,Gartenanlage,3234.0,,Green space (soil-covered),20.723578656244026,,Mischzonen; Verkehrszonen innerhalb der Bauzonen,20.7; 0.0,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.2 Asphalt- und Betonstrasse; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.2; 0.0; 20.5
TEST-00686,CH789387557740,6054924535,Strasse_Weg,3234.0,,Not green space,0.0017783412152947015,,,,,
TEST-00686,CH789387557740,6054625272,Gartenanlage,3234.0,,Green space (soil-covered),23.168645649930273,,Wohnzonen; Mischzonen,0.1; 23.1,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.2; 23.0
TEST-00686,CH789387557740,6054625273,Gebaeude,3234.0,191347510,Not green space,645.0019524997825,,,,,
TEST-00608,CH576777725678,6054887691,Gewaesser_fliessendes,3311.0,,Not green space,120.79988552555187,,,,,
TEST-00608,CH576777725678,6054785580,uebrige_bestockte,3311.0,,Green space (wooded),363.9035091521118,,,,1.2 Fliessgewässer; 6.6.2 Heidelbeer-Fichtenwald; 6.6.2 Heidelbeer-Fichtenwald,46.1; 301.5; 16.3
TEST-00608,CH576777725678,6054786331,Acker_Wiese_Weide,3311.0,,Green space (soil-covered),1938.0424593483128,,,,"9.3.2 Asphalt- und Betonstrasse; 4.0.0.0.1 Rasen, dynamisch; 6.6.2 Heidelbeer-Fichtenwald; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 2.2.3 Kalkreiches Kleinseggenried (Davallseggenried); 2.3.2 Nährstoffreiche Feuchtwiesen (Sumpfdotterblumenwiese)/Feuchte Hochstaudenflur (Spierstaudenflur)",0.4; 1.0; 1016.6; 0.1; 458.2; 461.7
TEST-00339,CH393977976673,6054609691,uebrige_befestigte,3293.0,,Not green space,113.90912433856913,,,,,
TEST-00339,CH393977976673,6054896604,Strasse_Weg,3293.0,,Not green space,0.0030259992581100903,,,,,
TEST-00339,CH393977976673,6054577247,Gebaeude,3293.0,2202606,Not green space,158.0213124991546,,,,,
TEST-00339,CH393977976673,6054578040,uebrige_befestigte,3293.0,,Not green space,49.71858446970475,,,,,
TEST-00339,CH393977976673,6054578041,Gartenanlage,3293.0,,Green space (soil-covered),343.4394122498793,,,,"9.3.2 Asphalt- und Betonstrasse; 9.2 Bauten; 4.0.0.0.2 Rasen, mittel dynamisch; 6.2.3 Waldmeister-Buchenwald; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.0; 0.4; 0.5; 0.0; 342.3; 0.0; 0.2
TEST-00339,CH393977976673,6054578042,Acker_Wiese_Weide,3293.0,,Green space (soil-covered),0.0014378494918135443,,,,"8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.0
TEST-00339,CH393977976673,6054578043,Acker_Wiese_Weide,3293.0,,Green space (soil-covered),253.9783536020863,,,,"9.3.2 Asphalt- und Betonstrasse; 4.0.0.0.2 Rasen, mittel dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.0; 253.6; 0.1; 0.3
TEST-00148,CH350721779352,6054647201,Gebaeude,3443.0,1067355,Not green space,0.008662150418047007,,,,,
TEST-00148,CH350721779352,6054647082,Gebaeude,3443.0,1066077,Not green space,1368.5227290091157,,,,,
TEST-00148,CH350721779352,6054647083,Gartenanlage,3443.0,,Green space (soil-covered),347.67109514126247,,Zentrumszonen,347.7,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.1; 346.6; 0.3
TEST-00148,CH350721779352,6054638298,Gartenanlage,3443.0,,Green space (soil-covered),0.004395519132791464,,Zentrumszonen,0.0,9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung,0.0
TEST-00148,CH350721779352,6054651384,Trottoir,3443.0,,Not green space,333.4073252966041,,,,,
TEST-00148,CH350721779352,6054651385,uebrige_befestigte,3443.0,,Not green space,355.02278700032224,,,,,
TEST-00148,CH350721779352,6054651386,Gebaeude,3443.0,502345773,Not green space,10.577340000797381,,,,,
TEST-00148,CH350721779352,6054651387,uebrige_befestigte,3443.0,,Not green space,607.7653624019381,,,,,
TEST-00148,CH350721779352,6054651388,Gartenanlage,3443.0,,Green space (soil-covered),302.52879849271255,,Zentrumszonen,302.5,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.1; 300.8; 0.2
TEST-00889,CH587183027724,6054643878,uebrige_befestigte,3341.0,,Not green space,151.05220599498395,,,,,
TEST-00889,CH587183027724,6054643879,Gartenanlage,3341.0,,Green space (soil-covered),1096.491551500029,,,,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.3 Talfettweide (Kammgrasweide); 9.3.3 Naturstrasse, Weg; 9.2 Bauten",0.6; 1070.1; 25.1; 0.1; 0.5
TEST-00889,CH587183027724,6054643880,Gebaeude,3341.0,3150721,Not green space,93.90485099833286,,,,,
TEST-00889,CH587183027724,6054643881,Gebaeude,3341.0,502152637,Not green space,94.56710349901658,,,,,
TEST-00835,CH207700795979,6054735127,Gartenanlage,3297.0,,Green space (soil-covered),2.9834092745067347,,Wohnzonen; Verkehrszonen innerhalb der Bauzonen,0.1; 2.8,"4.0.0.0.3 Rasen, nicht dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.2 Asphalt- und Betonstrasse",0.0; 2.9; 0.0; 0.1
TEST-00835,CH207700795979,6054742942,uebrige_befestigte,3297.0,,Not green space,4.243506147798263,,,,,
TEST-00835,CH207700795979,6054742944,uebrige_befestigte,3297.0,,Not green space,1.2547577098675398,,,,,
TEST-00835,CH207700795979,6054898214,Strasse_Weg,3297.0,,Not green space,0.5601288375656117,,,,,
TEST-00835,CH207700795979,6054736958,Gartenanlage,3297.0,,Green space (soil-covered),6.960505374557439,,Zentrumszonen; Verkehrszonen innerhalb der Bauzonen,0.3; 6.7,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.2 Asphalt- und Betonstrasse",6.5; 0.0; 0.5
TEST-00835,CH207700795979,6054734820,Gartenanlage,3297.0,,Green space (soil-covered),51.72531820455772,,Wohnzonen; Verkehrszonen innerhalb der Bauzonen,0.2; 51.5,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 1.1.1.2 Brunnen; 9.3.2 Asphalt- und Betonstrasse",48.2; 3.0; 0.4
TEST-00835,CH207700795979,6054898277,Strasse_Weg,3297.0,,Not green space,0.1042984742418084,,,,,
TEST-00835,CH207700795979,6054735972,Gartenanlage,3297.0,,Green space (soil-covered),1.2284774986040305,,Zentrumszonen; Verkehrszonen innerhalb der Bauzonen,0.0; 1.2,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.3.2 Asphalt- und Betonstrasse",1.0; 0.2
TEST-00835,CH207700795979,6054735336,uebrige_befestigte,3297.0,,Not green space,0.18911971349706896,,,,,
TEST-00835,CH207700795979,6054897255,Strasse_Weg,3297.0,,Not green space,609.4188251837626,,,,,
TEST-00883,CH192177709302,6054739543,Gebaeude,3443.0,1065495,Not green space,78.50679700147072,,,,,
TEST-00883,CH192177709302,6054739544,Gebaeude,3443.0,191996016,Not green space,56.60465050067646,,,,,
TEST-00883,CH192177709302,6054739545,Gartenanlage,3443.0,,Green space (soil-covered),65.35786240963944,,Mischzonen; Verkehrszonen innerhalb der Bauzonen,65.3; 0.0,"9.2 Bauten; 9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.0; 0.1; 0.1; 65.1
TEST-00883,CH192177709302,6054739548,uebrige_befestigte,3443.0,,Not green space,105.79548858869654,,,,,
TEST-00007,CH219309217729,6054648706,Gebaeude,3443.0,3154546,Not green space,0.0011239195759499398,,,,,
TEST-00007,CH219309217729,6054875844,Gewaesser_fliessendes,3443.0,,Not green space,2.112713809429191,,,,,
TEST-00007,CH219309217729,6054648709,Gebaeude,3443.0,3154542,Not green space,68.9049627986749,,,,,
TEST-00007,CH219309217729,6054742414,uebrige_befestigte,3443.0,,Not green space,9.662221367725019,,,,,
TEST-00007,CH219309217729,6054652371,uebrige_humusierte,3443.0,,Green space (soil-covered),0.6591970584494642,,Wohnzonen,0.1,"1.2 Fliessgewässer; 4.0.0.0.3 Rasen, nicht dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.1; 0.5; 0.0
TEST-00007,CH219309217729,6054742839,Gartenanlage,3443.0,,Green space (soil-covered),143.22884553484533,,Wohnzonen,141.9,"1.2 Fliessgewässer; 9.2 Bauten; 4.0.0.0.3 Rasen, nicht dynamisch; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",2.6; 0.1; 0.0; 0.1; 140.5
TEST-00463,CH527793180489,6054920550,Strasse_Weg,3238.0,,Not green space,0.008314424374804785,,,,,
TEST-00463,CH527793180489,6054575944,uebrige_befestigte,3238.0,,Not green space,0.010813312021175718,,,,,
TEST-00463,CH527793180489,6054575950,Gartenanlage,3238.0,,Green space (soil-covered),0.0033980818541636103,,Arbeitszonen,0.0,9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung,0.0
TEST-00463,CH527793180489,6054575986,uebrige_befestigte,3238.0,,Not green space,11999.260879232774,,,,,
TEST-00001,CH291877770420,6054576694,Gartenanlage,3238.0,,Green space (soil-covered),28.117286553941245,,Wohnzonen,28.1,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.3.3 Naturstrasse, Weg",27.7; 0.4
TEST-00001,CH291877770420,6054581308,uebrige_befestigte,3238.0,,Not green space,217.37794262960557,,,,,
TEST-00001,CH291877770420,6054925756,Strasse_Weg,3238.0,,Not green space,53.89915260224645,,,,,
TEST-00001,CH291877770420,6054581309,uebrige_befestigte,3238.0,,Not green space,53.504710213538,,,,,
TEST-00001,CH291877770420,6054581310,Gebaeude,3238.0,191957653,Not green space,355.80186250077884,,,,,
TEST-00001,CH291877770420,6054581311,Gartenanlage,3238.0,,Green space (soil-covered),191.55123312988698,,Wohnzonen,191.6,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.6; 190.8; 0.2; 0.0
TEST-00001,CH291877770420,6054579684,Gartenanlage,3238.0,,Green space (soil-covered),365.5533240005317,,Wohnzonen,365.5,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.3.3 Naturstrasse, Weg; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.4; 362.6; 2.1; 0.0; 0.4
TEST-00001,CH291877770420,6054579694,Trottoir,3238.0,,Not green space,0.005953868894999381,,,,,
TEST-00549,CH567743501313,6054582278,uebrige_befestigte,3402.0,,Not green space,0.010110328616501775,,,,,
TEST-00549,CH567743501313,6054587014,Gartenanlage,3402.0,,Green space (soil-covered),0.00297250181889991,,Wohnzonen,0.0,,
TEST-00549,CH567743501313,6054587024,Gartenanlage,3402.0,,Green space (soil-covered),0.003460161764418366,,Wohnzonen,0.0,,
TEST-00549,CH567743501313,6054582442,Trottoir,3402.0,,Not green space,22.914931231036313,,,,,
TEST-00549,CH567743501313,6054582472,Gartenanlage,3402.0,,Green space (soil-covered),0.013896613600955732,,Wohnzonen,0.0,"8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.0
TEST-00549,CH567743501313,6054589137,uebrige_befestigte,3402.0,,Not green space,0.0010400417015344085,,,,,
TEST-00549,CH567743501313,6054921334,Strasse_Weg,3402.0,,Not green space,1359.984902173064,,,,,
TEST-00549,CH567743501313,6054924796,Strasse_Weg,3402.0,,Not green space,0.009081766393721956,,,,,
TEST-00434,CH788287597932,6054925471,Strasse_Weg,3203.0,,Not green space,409.5268052985415,,,,,
TEST-00434,CH788287597932,6054619100,Acker_Wiese_Weide,3203.0,,Green space (soil-covered),6831.5494492917605,,Wohnzonen; Mischzonen; eingeschränkte Bauzonen,0.0; 0.3; 6829.7,"6.2.3 Waldmeister-Buchenwald; 6 Wälder; 9.3.3 Naturstrasse, Weg; 6 Wälder; 4.0.0.0.2 Rasen, mittel dynamisch",219.6; 0.6; 1.2; 0.5; 6609.6
TEST-00434,CH788287597932,6054859231,geschlossener_Wald,3203.0,,Green space (wooded),1201.2967814943152,,Mischzonen; eingeschränkte Bauzonen,1.1; 0.3,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 6 Wälder; 9.3.3 Naturstrasse, Weg; 4.0.0.0.2 Rasen, mittel dynamisch",0.8; 1199.7; 0.4; 0.3
TEST-00046,CH298677835258,6054653453,Gartenanlage,3236.0,,Green space (soil-covered),7.1178675938682945,,Wohnzonen; Zentrumszonen,1.6; 5.5,"8.2.3 Hackfruchtacker (Sommerkultur), Garten",7.0
TEST-00046,CH298677835258,6054718365,uebrige_befestigte,3236.0,,Not green space,0.0041114989892800935,,,,,
TEST-00046,CH298677835258,6054921677,Strasse_Weg,3236.0,,Not green space,276.0086906916465,,,,,
TEST-00877,CH867702127640,6054858861,geschlossener_Wald,3396.0,,Green space (wooded),5009.980789499341,,,,6.2.4 Zahnwurz-Buchenwald; 4.5.3 Talfettweide (Kammgrasweide),4979.8; 30.1
TEST-00186,CH758248779769,6054855516,geschlossener_Wald,3294.0,,Green space (wooded),1168.0698146339623,,,,"6.2.3 Waldmeister-Buchenwald; 9.3.3 Naturstrasse, Weg; 4.2.4 Mitteleuropäischer Halbtrockenrasen; 6.2.4 Zahnwurz-Buchenwald",835.0; 0.7; 8.8; 323.6
TEST-00186,CH758248779769,6054818362,uebrige_humusierte,3294.0,,Green space (soil-covered),16.896310310448968,,,,"6.2.3 Waldmeister-Buchenwald; 6.2.3 Waldmeister-Buchenwald; 9.3.3 Naturstrasse, Weg",0.7; 3.6; 12.6
TEST-00186,CH758248779769,6054899799,Strasse_Weg,3294.0,,Not green space,141.11567635620037,,,,,
TEST-00186,CH758248779769,6054837306,uebrige_humusierte,3294.0,,Green space (soil-covered),20.808105691604442,,,,"6.2.3 Waldmeister-Buchenwald; 9.3.3 Naturstrasse, Weg; 4.2.4 Mitteleuropäischer Halbtrockenrasen",2.5; 0.4; 17.9
TEST-00700,CH988992357795,6054767789,Gebaeude,3359.0,502335508,Not green space,566.3508969462555,,,,,
TEST-00700,CH988992357795,6054794158,uebrige_befestigte,3359.0,,Not green space,599.39155189849,,,,,
TEST-00700,CH988992357795,6054790966,Gebaeude,3359.0,1733362,Not green space,86.16440900182991,,,,,
TEST-00700,CH988992357795,6054803647,Gebaeude,3359.0,502335511,Not green space,167.2414084987141,,,,,
TEST-00700,CH988992357795,6054767331,uebrige_befestigte,3359.0,,Not green space,258.95771049859593,,,,,
TEST-00700,CH988992357795,6054656623,Acker_Wiese_Weide,3359.0,,Green space (soil-covered),15771.310419301637,,Wohnzonen,3.0,"4.5.1 Talfettwiesen (Fromentalwiese); 4.5.3 Talfettweide (Kammgrasweide); 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten; 4.5.1 Talfettwiesen (Fromentalwiese); 9.2 Bauten; 4.0.0.0.1 Rasen, dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 4.0.0.0.1 Rasen, dynamisch; 9.3.2 Asphalt- und Betonstrasse; 4.5.2 Bergfettwiese (Goldhaferwiese); 4.5.3 Talfettweide (Kammgrasweide); 4.5.3 Talfettweide (Kammgrasweide); 9.3.3 Naturstrasse, Weg; 9.3.3 Naturstrasse, Weg; 4.5.3 Talfettweide (Kammgrasweide); 4.5.1 Talfettwiesen (Fromentalwiese); 9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.2 Bergfettwiese (Goldhaferwiese); 4.0.0.0.1 Rasen, dynamisch",141.0; 40.3; 1.4; 0.1; 1942.8; 0.2; 1757.4; 0.1; 18.3; 2.2; 84.4; 83.8; 6065.4; 12.8; 114.2; 2395.8; 5.3; 0.2; 0.4; 2021.2; 598.6; 282.9; 202.7
TEST-00700,CH988992357795,6054769523,Gartenanlage,3359.0,,Green space (soil-covered),110.35800273672989,,,,"4.0.0.0.1 Rasen, dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.1; 109.9; 0.3; 0.1
TEST-00700,CH988992357795,6054926194,Strasse_Weg,3359.0,,Not green space,516.3584646098436,,,,,
TEST-00700,CH988992357795,6054685307,Gebaeude,3359.0,502335509,Not green space,83.792926501234,,,,,
TEST-00867,CH967779918636,6054891051,Strasse_Weg,3340.0,,Not green space,10.484418570503177,,,,,
TEST-00867,CH967779918636,6054475961,Hoch_Flachmoor,3340.0,,Green space (soil-covered),521.5898049282741,,,,"1.2 Fliessgewässer; 2.3.1 Pfeifengraswiese; 2.3.1 Pfeifengraswiese; 9.3.3 Naturstrasse, Weg",18.4; 500.7; 2.5; 0.0
